"Pueblo County, Colorado",Pueblo County, Colorado,"168,162","108,805","3,642","3,867","1,730",208,"20,226"
"Rio Blanco County, Colorado",Rio Blanco County, Colorado,"6,529","5,699",34,58,22,2,264
"Rio Grande County, Colorado",Rio Grande County, Colorado,"11,539","8,093",61,288,42,9,"1,332"
"Routt County, Colorado",Routt County, Colorado,"24,829","21,726",156,116,176,38,792
"Saguache County, Colorado",Saguache County, Colorado,"6,368","4,209",20,192,63,2,585
"San Juan County, Colorado",San Juan County, Colorado,705,606,3,6,2,0,11
"San Miguel County, Colorado",San Miguel County, Colorado,"8,072","6,922",21,92,55,2,395
"Sedgwick County, Colorado",Sedgwick County, Colorado,"2,404","2,062",5,19,12,1,121
"Summit County, Colorado",Summit County, Colorado,"31,055","24,751",247,253,418,32,"2,728"
"Teller County, Colorado",Teller County, Colorado,"24,710","21,566",135,182,212,12,398
"Washington County, Colorado",Washington County, Colorado,"4,817","4,230",32,20,19,14,158
"Weld County, Colorado",Weld County, Colorado,"328,981","231,892","4,539","4,274","5,857",365,"36,769"
"Yuma County, Colorado",Yuma County, Colorado,"9,988","7,437",22,73,34,6,"1,365"
"Fairfield County, Connecticut",Fairfield County, Connecticut,"957,419","584,184","106,756","4,369","51,341",347,"107,587"
"Hartford County, Connecticut",Hartford County, Connecticut,"899,498","554,184","127,194","3,145","53,844",328,"80,430"
"Litchfield County, Connecticut",Litchfield County, Connecticut,"185,186","158,774","3,348",511,"3,486",67,"5,995"
"Middlesex County, Connecticut",Middlesex County, Connecticut,"164,245","134,715","8,565",392,"4,987",50,"4,189"
"New Haven County, Connecticut",New Haven County, Connecticut,"864,835","543,831","118,933","4,058","37,520",470,"77,660"
"New London County, Connecticut",New London County, Connecticut,"268,555","201,548","16,026","2,488","10,814",255,"13,210"
"Tolland County, Connecticut",Tolland County, Connecticut,"149,788","122,869","5,450",272,"8,465",59,"3,452"
"Windham County, Connecticut",Windham County, Connecticut,"116,418","95,023","2,403",816,"1,998",22,"6,610"
"Kent County, Delaware",Kent County, Delaware,"181,851","107,685","46,998","1,149","4,429",125,"5,658"
"New Castle County, Delaware",New Castle County, Delaware,"570,719","314,231","146,544","2,156","35,200",175,"28,714"
"Sussex County, Delaware",Sussex County, Delaware,"237,378","175,847","25,357","1,843","3,070",112,"14,137"
"District of Columbia, District of Columbia",District of Columbia, District of Columbia,"689,545","273,194","285,810","3,193","33,545",432,"37,294"
"Alachua County, Florida",Alachua County, Florida,"278,468","170,245","52,156",849,"18,076",112,"9,522"
"Baker County, Florida",Baker County, Florida,"28,259","22,565","3,847",122,157,14,449
"Bay County, Florida",Bay County, Florida,"175,216","131,304","17,856","1,033","4,138",208,"5,349"
"Bradford County, Florida",Bradford County, Florida,"28,303","20,929","5,478",77,142,17,492
"Brevard County, Florida",Brevard County, Florida,"606,612","448,180","58,692","2,293","15,913",544,"20,172"
"Broward County, Florida",Broward County, Florida,"1,944,375","776,174","531,910","7,442","75,922",901,"167,236"
"Calhoun County, Florida",Calhoun County, Florida,"13,648","10,741","1,682",111,46,0,222
"Charlotte County, Florida",Charlotte County, Florida,"186,847","157,543","9,268",517,"2,627",72,"3,876"
"Citrus County, Florida",Citrus County, Florida,"153,843","134,596","4,122",568,"2,449",54,"2,321"
"Clay County, Florida",Clay County, Florida,"218,245","154,895","26,624",943,"6,804",385,"7,389"
"Collier County, Florida",Collier County, Florida,"375,752","257,007","23,349","2,050","5,571",92,"32,747"
"Columbia County, Florida",Columbia County, Florida,"69,698","50,735","11,593",273,882,41,"1,508"
"DeSoto County, Florida",DeSoto County, Florida,"33,976","21,320","4,270",177,192,8,"4,053"
"Dixie County, Florida",Dixie County, Florida,"16,759","14,057","1,571",61,64,4,214
"Duval County, Florida",Duval County, Florida,"995,567","514,782","292,337","3,712","49,467","1,079","44,710"
"Escambia County, Florida",Escambia County, Florida,"321,905","206,982","68,978","2,355","10,039",437,"7,487"
"Flagler County, Florida",Flagler County, Florida,"115,378","87,661","10,935",385,"2,512",65,"3,436"
"Franklin County, Florida",Franklin County, Florida,"12,451","10,002","1,422",46,30,2,309
"Gadsden County, Florida",Gadsden County, Florida,"43,826","14,936","23,435",201,148,13,"2,851"
"Gilchrist County, Florida",Gilchrist County, Florida,"17,864","15,170",801,73,64,6,590
"Glades County, Florida",Glades County, Florida,"12,126","8,241","1,469",201,35,1,855
"Gulf County, Florida",Gulf County, Florida,"14,192","11,399","1,703",76,57,4,236
"Hamilton County, Florida",Hamilton County, Florida,"14,004","8,028","4,477",58,43,0,709
"Hardee County, Florida",Hardee County, Florida,"25,327","14,821","2,179",189,172,8,"3,592"
"Hendry County, Florida",Hendry County, Florida,"39,619","18,446","4,357",648,350,14,"8,019"
"Hernando County, Florida",Hernando County, Florida,"194,515","152,496","10,263",826,"2,669",107,"8,087"
"Highlands County, Florida",Highlands County, Florida,"101,235","71,549","9,891",503,"1,644",58,"6,639"
"Hillsborough County, Florida",Hillsborough County, Florida,"1,459,762","767,348","237,434","7,229","71,080","1,149","129,490"
"Holmes County, Florida",Holmes County, Florida,"19,653","17,063","1,237",128,90,13,235
"Indian River County, Florida",Indian River County, Florida,"159,788","122,541","13,367",531,"2,390",68,"6,823"
"Jackson County, Florida",Jackson County, Florida,"47,319","31,381","12,150",225,294,18,986
"Jefferson County, Florida",Jefferson County, Florida,"14,510","8,905","4,621",42,34,4,316
"Lafayette County, Florida",Lafayette County, Florida,"8,226","6,363","1,045",24,10,6,422
"Lake County, Florida",Lake County, Florida,"383,956","269,452","39,544","1,625","8,566",346,"23,021"
"Lee County, Florida",Lee County, Florida,"760,822","530,637","58,916","3,828","13,090",312,"56,861"
"Leon County, Florida",Leon County, Florida,"292,198","163,927","88,862",838,"10,590",174,"6,175"
"Levy County, Florida",Levy County, Florida,"42,915","34,111","3,690",232,293,17,"1,415"
"Liberty County, Florida",Liberty County, Florida,"7,974","5,926","1,357",63,18,2,279
"Madison County, Florida",Madison County, Florida,"17,968","10,425","6,310",59,46,0,327
"Manatee County, Florida",Manatee County, Florida,"399,710","289,188","32,121","1,642","8,555",275,"26,548"
"Marion County, Florida",Marion County, Florida,"375,908","268,563","44,411","1,527","6,072",171,"17,865"
"Martin County, Florida",Martin County, Florida,"158,431","124,465","7,582","1,223","2,291",60,"9,241"
"Miami-Dade County, Florida",Miami-Dade County, Florida,"2,701,767","796,893","400,002","9,107","44,124",641,"319,419"
"Monroe County, Florida",Monroe County, Florida,"82,874","60,153","4,807",345,"1,170",64,"3,858"
"Nassau County, Florida",Nassau County, Florida,"90,352","77,047","5,035",300,890,61,"1,278"
"Okaloosa County, Florida",Okaloosa County, Florida,"211,668","151,861","19,660","1,206","6,802",489,"8,017"
"Okeechobee County, Florida",Okeechobee County, Florida,"39,644","27,333","3,405",404,335,14,"4,021"
"Orange County, Florida",Orange County, Florida,"1,429,908","629,789","277,027","6,328","78,348","1,417","171,904"
"Osceola County, Florida",Osceola County, Florida,"388,656","157,720","40,775","2,253","11,803",338,"78,160"
"Palm Beach County, Florida",Palm Beach County, Florida,"1,492,191","855,682","262,422","9,598","44,140",685,"111,406"
"Pasco County, Florida",Pasco County, Florida,"561,891","417,086","34,004","2,205","16,775",391,"26,351"
"Pinellas County, Florida",Pinellas County, Florida,"959,107","709,036","94,154","3,561","34,167",852,"32,875"
"Polk County, Florida",Polk County, Florida,"725,046","439,034","105,533","3,884","13,514",463,"68,847"
"Putnam County, Florida",Putnam County, Florida,"73,321","52,345","11,444",434,481,39,"3,350"
"St. Johns County, Florida",St. Johns County, Florida,"273,425","220,420","13,363",726,"9,882",160,"4,766"
"St. Lucie County, Florida",St. Lucie County, Florida,"329,226","192,202","66,407","1,398","5,818",185,"22,160"
"Santa Rosa County, Florida",Santa Rosa County, Florida,"188,000","151,133","11,035","1,309","3,928",392,"3,627"
"Sarasota County, Florida",Sarasota County, Florida,"434,006","359,053","16,781","1,320","8,515",182,"14,536"
"Seminole County, Florida",Seminole County, Florida,"470,856","289,597","53,509","1,623","25,615",322,"30,950"
"Sumter County, Florida",Sumter County, Florida,"129,752","112,058","8,593",386,"1,256",41,"1,906"
"Suwannee County, Florida",Suwannee County, Florida,"43,474","33,024","5,010",228,275,19,"1,892"
"Taylor County, Florida",Taylor County, Florida,"21,796","16,047","4,209",114,225,0,292
"Union County, Florida",Union County, Florida,"16,147","11,903","3,233",50,35,0,307
"Volusia County, Florida",Volusia County, Florida,"553,543","400,163","57,789","2,085","10,689",305,"27,530"
"Wakulla County, Florida",Wakulla County, Florida,"33,764","26,614","4,250",165,203,19,544
"Walton County, Florida",Walton County, Florida,"75,305","61,858","3,339",539,923,46,"2,862"
"Washington County, Florida",Washington County, Florida,"25,318","19,811","3,283",222,137,28,350
"Appling County, Georgia",Appling County, Georgia,"18,444","13,071","3,387",91,128,1,"1,059"
"Atkinson County, Georgia",Atkinson County, Georgia,"8,286","5,280","1,213",64,13,4,"1,039"
"Bacon County, Georgia",Bacon County, Georgia,"11,140","8,251","1,763",14,40,4,571
"Baker County, Georgia",Baker County, Georgia,"2,876","1,536","1,130",1,18,0,73
"Baldwin County, Georgia",Baldwin County, Georgia,"43,799","22,655","18,404",83,599,28,670
"Banks County, Georgia",Banks County, Georgia,"18,035","15,838",395,103,190,14,513
"Barrow County, Georgia",Barrow County, Georgia,"83,505","57,644","10,369",405,"3,274",23,"5,025"
"Bartow County, Georgia",Bartow County, Georgia,"108,901","82,391","11,512",481,"1,186",44,"5,370"
"Ben Hill County, Georgia",Ben Hill County, Georgia,"17,194","9,432","6,267",70,119,0,546
"Berrien County, Georgia",Berrien County, Georgia,"18,160","14,643","1,954",37,80,10,480
"Bibb County, Georgia",Bibb County, Georgia,"157,346","57,778","85,885",373,"3,251",53,"3,735"
"Bleckley County, Georgia",Bleckley County, Georgia,"12,583","9,016","2,818",20,154,8,200
"Brantley County, Georgia",Brantley County, Georgia,"18,021","16,427",568,57,42,3,129
"Brooks County, Georgia",Brooks County, Georgia,"16,301","9,307","5,714",50,67,6,456
"Bryan County, Georgia",Bryan County, Georgia,"44,738","32,217","6,486",140,"1,060",53,987
"Bulloch County, Georgia",Bulloch County, Georgia,"81,099","50,718","23,052",225,"1,303",71,"1,874"
"Burke County, Georgia",Burke County, Georgia,"24,596","12,166","11,027",58,97,13,329
"Butts County, Georgia",Butts County, Georgia,"25,434","16,823","6,832",39,107,9,432
"Calhoun County, Georgia",Calhoun County, Georgia,"5,573","1,783","3,581",8,19,0,102
"Camden County, Georgia",Camden County, Georgia,"54,768","38,371","9,697",261,882,77,"1,176"
"Candler County, Georgia",Candler County, Georgia,"10,981","6,768","2,695",30,65,3,811
"Carroll County, Georgia",Carroll County, Georgia,"119,148","82,566","22,126",520,"1,121",23,"4,978"
"Catoosa County, Georgia",Catoosa County, Georgia,"67,872","59,903","1,858",244,"1,035",85,895
"Charlton County, Georgia",Charlton County, Georgia,"12,518","8,745","2,627",47,116,2,533
"Chatham County, Georgia",Chatham County, Georgia,"295,291","143,891","109,313","1,079","10,709",456,"11,609"
"Chattahoochee County, Georgia",Chattahoochee County, Georgia,"9,565","5,965","1,511",46,306,111,586
"Chattooga County, Georgia",Chattooga County, Georgia,"24,965","20,293","2,408",98,102,0,860
"Cherokee County, Georgia",Cherokee County, Georgia,"266,620","204,670","17,785","1,343","5,497",117,"12,616"
"Clarke County, Georgia",Clarke County, Georgia,"128,671","74,925","31,660",580,"4,954",86,"7,849"
"Clay County, Georgia",Clay County, Georgia,"2,848","1,151","1,597",1,6,0,8
"Clayton County, Georgia",Clayton County, Georgia,"297,595","30,505","207,981","1,991","13,640",178,"26,319"
"Clinch County, Georgia",Clinch County, Georgia,"6,749","4,309","1,965",30,23,14,142
"Cobb County, Georgia",Cobb County, Georgia,"766,149","387,625","203,840","4,260","42,810",395,"54,070"
"Coffee County, Georgia",Coffee County, Georgia,"43,092","25,437","11,972",210,301,26,"2,974"
"Colquitt County, Georgia",Colquitt County, Georgia,"45,898","27,248","10,068",400,388,15,"4,808"
"Columbia County, Georgia",Columbia County, Georgia,"156,010","102,028","28,315",540,"7,211",302,"3,917"
"Cook County, Georgia",Cook County, Georgia,"17,229","10,975","4,772",73,101,9,540
"Coweta County, Georgia",Coweta County, Georgia,"146,158","101,755","25,867",525,"3,365",66,"4,649"
"Crawford County, Georgia",Crawford County, Georgia,"12,130","9,008","2,268",58,31,4,152
"Crisp County, Georgia",Crisp County, Georgia,"20,128","10,007","8,879",35,180,4,377
"Dade County, Georgia",Dade County, Georgia,"16,251","14,895",142,83,131,5,129
"Dawson County, Georgia",Dawson County, Georgia,"26,798","23,852",209,90,236,15,671
"Decatur County, Georgia",Decatur County, Georgia,"29,367","14,558","12,241",109,186,16,"1,198"
"DeKalb County, Georgia",DeKalb County, Georgia,"764,382","225,752","388,963","4,412","50,384",250,"44,728"
"Dodge County, Georgia",Dodge County, Georgia,"19,925","13,020","5,870",23,95,17,280
"Dooly County, Georgia",Dooly County, Georgia,"11,208","4,691","5,561",27,51,5,563
"Dougherty County, Georgia",Dougherty County, Georgia,"85,790","20,976","59,988",167,668,30,"1,401"
"Douglas County, Georgia",Douglas County, Georgia,"144,237","52,285","69,870",689,"2,347",118,"8,383"
"Early County, Georgia",Early County, Georgia,"10,854","4,864","5,562",36,47,3,60
"Echols County, Georgia",Echols County, Georgia,"3,697","2,534",157,66,11,0,545
"Effingham County, Georgia",Effingham County, Georgia,"64,769","49,132","8,845",249,681,40,"1,331"
"Elbert County, Georgia",Elbert County, Georgia,"19,637","12,824","5,280",59,182,9,509
"Emanuel County, Georgia",Emanuel County, Georgia,"22,768","14,026","7,264",60,143,2,571
"Evans County, Georgia",Evans County, Georgia,"10,774","6,240","3,114",29,82,12,691
"Fannin County, Georgia",Fannin County, Georgia,"25,319","23,549",85,95,113,5,332
"Fayette County, Georgia",Fayette County, Georgia,"119,194","69,788","29,559",410,"6,419",58,"3,935"
"Floyd County, Georgia",Floyd County, Georgia,"98,584","69,485","14,087",698,"1,289",24,"5,790"
"Forsyth County, Georgia",Forsyth County, Georgia,"251,283","163,687","10,721","1,017","45,203",92,"10,270"
"Franklin County, Georgia",Franklin County, Georgia,"23,424","19,449","1,904",43,261,6,649
"Fulton County, Georgia",Fulton County, Georgia,"1,066,710","418,700","453,834","3,255","80,949",452,"38,612"
"Gilmer County, Georgia",Gilmer County, Georgia,"31,353","26,962",146,260,143,5,"2,050"
"Glascock County, Georgia",Glascock County, Georgia,"2,884","2,590",196,0,7,4,4
"Glynn County, Georgia",Glynn County, Georgia,"84,499","54,229","20,676",372,"1,189",121,"3,086"
"Gordon County, Georgia",Gordon County, Georgia,"57,544","45,135","2,147",358,722,21,"4,577"
"Grady County, Georgia",Grady County, Georgia,"26,236","15,065","7,336",256,120,6,"2,104"
"Greene County, Georgia",Greene County, Georgia,"18,915","11,296","5,810",37,174,4,705
"Gwinnett County, Georgia",Gwinnett County, Georgia,"957,062","339,822","262,709","7,918","127,152",604,"116,276"
"Habersham County, Georgia",Habersham County, Georgia,"46,031","36,249","1,749",236,999,36,"3,044"
"Hall County, Georgia",Hall County, Georgia,"203,136","130,744","14,660","1,739","4,254",107,"29,343"
"Hancock County, Georgia",Hancock County, Georgia,"8,735","2,421","6,028",25,37,1,23
"Haralson County, Georgia",Haralson County, Georgia,"29,919","27,011","1,253",64,187,11,223
